kind	mapfunction	icon	name	id	absX	absZ	level
npc	-1	Ice warrior	Ice warrior	145	2864	9950	0
npc	-1	Ice warrior	Ice warrior	145	2865	9951	0
npc	-1	Ice warrior	Ice warrior	145	2866	9948	0
npc	-1	Ice Queen	Ice Queen	795	2866	9956	0
npc	-1	Ice warrior	Ice warrior	145	2867	9948	0
npc	-1	Ice warrior	Ice warrior	145	2867	9951	0
npc	-1	Ice warrior	Ice warrior	145	2868	9950	0
npc	-1	Godric	Godric	1114	2827	10077	0
npc	-1	Eadgar	Eadgar	1113	2829	10083	0
npc	-1	Twig	Twig	1128	2832	10079	0
npc	-1	Berry	Berry	1129	2832	10083	0
npc	-1	Guard	Guard	1145	2850	10086	0
npc	-1	Guard	Guard	1143	2850	10089	0
npc	-1	Guard	Guard	1142	2850	10092	0
npc	-1	Guard	Guard	1147	2855	10082	0
npc	-1	Guard	Guard	1144	2855	10089	0
npc	-1	Guard	Guard	1150	2857	10075	0
npc	-1	Guard	Guard	1148	2858	10076	0
npc	-1	Guard	Guard	1146	2861	10080	0
npc	-1	Guard	Guard	1149	2864	10085	0
npc	-1	Mountain Troll	Mountain Troll	1109	2825	10086	1
npc	-1	Mountain Troll	Mountain Troll	1138	2827	10081	1
npc	-1	Mountain Troll	Mountain Troll	1106	2829	10079	1
npc	-1	Mountain Troll	Mountain Troll	1110	2829	10083	1
npc	-1	Mountain Troll	Mountain Troll	1112	2830	10086	1
npc	-1	Mountain Troll	Mountain Troll	1109	2836	10077	1
npc	-1	Mountain Troll	Mountain Troll	1107	2836	10089	1
npc	-1	Mountain Troll	Mountain Troll	1111	2839	10101	1
npc	-1	Cook	Cook	1136	2840	10054	1
npc	-1	Cook	Cook	1135	2842	10056	1
npc	-1	Burntmeat	Burntmeat	1151	2844	10057	1
npc	-1	Cook	Cook	1137	2846	10055	1
npc	-1	Mountain Goat	Mountain Goat	1140	2856	10056	1
npc	-1	Mountain Goat	Mountain Goat	1141	2857	10055	1
npc	-1	Mountain Goat	Mountain Goat	1141	2857	10059	1
npc	-1	Mountain Goat	Mountain Goat	1140	2858	10058	1
npc	-1	Mountain Goat	Mountain Goat	1140	2859	10055	1
npc	-1	Troll General	Troll General	1116	2822	10073	2
npc	-1	Troll General	Troll General	1117	2829	10100	2
npc	-1	Troll General	Troll General	1115	2831	10086	2
npc	-1	Mountain Troll	Mountain Troll	1112	2836	10074	2
npc	-1	Mountain Troll	Mountain Troll	1138	2836	10082	2
npc	-1	Mountain Troll	Mountain Troll	1111	2836	10087	2
npc	-1	Mountain Troll	Mountain Troll	1110	2836	10095	2
npc	-1	Mountain Troll	Mountain Troll	1109	2838	10098	2
npc	-1	Mountain Troll	Mountain Troll	1111	2851	10052	2
npc	-1	Mountain Troll	Mountain Troll	1110	2852	10107	2
npc	-1	Mountain Troll	Mountain Troll	1108	2855	10054	2
npc	-1	Jungle Forester	Jungle Forester	402	2817	2940	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2819	2900	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2821	2910	0
npc	-1	Jungle Savage	Jungle Savage	931	2821	2927	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2824	2896	0
npc	-1	Jungle Savage	Jungle Savage	931	2824	2907	0
npc	-1	Jungle Forester	Jungle Forester	401	2824	2940	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2827	2924	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2827	2927	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2834	2911	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2837	2897	0
npc	-1	Jungle Savage	Jungle Savage	931	2837	2918	0
npc	-1	Jungle Savage	Jungle Savage	931	2840	2899	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2842	2899	0
npc	-1	Jungle Savage	Jungle Savage	931	2845	2928	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2859	2904	0
npc	-1	Jungle Savage	Jungle Savage	931	2859	2923	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2861	2907	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2862	2899	0
npc	-1	Jungle Savage	Jungle Savage	931	2862	2904	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2863	2916	0
npc	-1	Jungle Forester	Jungle Forester	401	2863	2941	0
npc	-1	Jungle Forester	Jungle Forester	402	2872	2941	0
npc	-1	Obli	Obli	516	2824	2959	0
npc	-1	Vigroy	Vigroy	511	2834	2954	0
npc	-1	Yanni Salika	Yanni Salika	515	2835	2985	0
npc	-1	Banker	Banker	499	2851	2954	0
npc	-1	Banker	Banker	499	2853	2955	0
npc	-1	Yohnus	Yohnus	513	2857	2963	0
npc	-1	Undead One	Undead One	505	2870	2954	0
npc	-1	Fernahei	Fernahei	517	2870	2972	0
npc	-1	Undead One	Undead One	504	2871	2951	0
npc	-1	Undead One	Undead One	504	2872	2954	0
npc	-1	Undead One	Undead One	505	2873	2951	0
npc	-1	Undead One	Undead One	505	2876	2947	0
npc	-1	Undead One	Undead One	504	2876	2951	0
npc	-1	Undead One	Undead One	504	2876	2955	0
npc	-1	Undead One	Undead One	504	2876	2957	0
npc	-1	Undead One	Undead One	505	2877	2959	0
npc	-1	Kaleb Paramaya	Kaleb Paramaya	512	2863	2997	1
npc	-1	Seravel	Seravel	514	2870	2974	1
npc	-1	Snake	Snake	128	2825	3030	0
npc	-1	Snake	Snake	128	2827	3013	0
npc	-1	Monkey	Monkey	132	2829	3029	0
npc	-1	Snake	Snake	128	2832	3017	0
npc	-1	Snake	Snake	128	2832	3019	0
npc	-1	Monkey	Monkey	132	2832	3029	0
npc	-1	Monkey	Monkey	132	2833	3027	0
npc	-1	Monkey	Monkey	132	2834	3035	0
npc	-1	Snake	Snake	128	2836	3043	0
npc	-1	Monkey	Monkey	132	2837	3029	0
npc	-1	Monkey	Monkey	132	2837	3034	0
npc	-1	Snake	Snake	128	2838	3039	0
npc	-1	Snake	Snake	128	2838	3047	0
npc	-1	Tribesman	Tribesman	191	2842	3017	0
npc	-1	Tamayu	Tamayu	1167	2844	3042	0
npc	-1	Snake	Snake	128	2847	3042	0
npc	-1	Tribesman	Tribesman	191	2866	3061	0
npc	-1	Monkey	Monkey	132	2868	3017	0
npc	-1	Monkey	Monkey	132	2868	3021	0
npc	-1	Tribesman	Tribesman	191	2868	3054	0
npc	-1	Monkey	Monkey	132	2869	3015	0
npc	-1	Monkey	Monkey	132	2871	3018	0
npc	-1	Monkey	Monkey	132	2871	3023	0
npc	-1	Monkey	Monkey	132	2873	3021	0
npc	-1	Snake	Snake	128	2820	3082	0
npc	-1	Snake	Snake	128	2824	3077	0
npc	-1	Snake	Snake	128	2826	3081	0
npc	-1	Snake	Snake	128	2835	3074	0
npc	-1	Snake	Snake	128	2819	3194	0
npc	-1	Monkey	Monkey	132	2820	3193	0
npc	-1	Imp	Imp	708	2832	3170	0
npc	-1	Imp	Imp	708	2832	3177	0
npc	-1	Imp	Imp	708	2837	3184	0
npc	-1	Imp	Imp	708	2841	3163	0
npc	-1	Scorpion	Scorpion	107	2843	3156	0
npc	-1	Imp	Imp	708	2849	3186	0
npc	-1	Imp	Imp	708	2850	3165	0
npc	-1	Scorpion	Scorpion	107	2853	3159	0
npc	-1	Imp	Imp	708	2857	3179	0
npc	-1	Imp	Imp	708	2859	3177	0
npc	-1	Scorpion	Scorpion	107	2861	3165	0
npc	-1	Scorpion	Scorpion	107	2862	3180	0
npc	-1	Scorpion	Scorpion	107	2863	3169	0
npc	-1	Scorpion	Scorpion	107	2865	3156	0
npc	-1	Scorpion	Scorpion	107	2870	3159	0
npc	-1	Monkey	Monkey	132	2873	3148	0
npc	-1	Snake	Snake	128	2875	3164	0
npc	-1	Monkey	Monkey	132	2877	3154	0
npc	-1	Snake	Snake	128	2879	3151	0
npc	-1	Monkey	Monkey	132	2879	3161	0
npc	-1	Skeleton	Skeleton	92	2820	3259	0
npc	-1	Skeleton	Skeleton	92	2824	3237	0
npc	-1	Moss giant	Moss giant	112	2827	3246	0
npc	-1	Moss giant	Moss giant	112	2831	3243	0
npc	-1	Skeleton	Skeleton	92	2832	3234	0
npc	-1	Moss giant	Moss giant	112	2834	3242	0
npc	-1	Skeleton	Skeleton	92	2840	3238	0
npc	-1	Skeleton	Skeleton	92	2846	3249	0
npc	-1	Skeleton	Skeleton	92	2850	3247	0
npc	-1	Skeleton	Skeleton	92	2850	3256	0
npc	-1	Skeleton	Skeleton	92	2852	3260	0
npc	-1	Ned	Ned	743	2854	3235	0
npc	-1	Skeleton	Skeleton	92	2854	3249	0
npc	-1	Hobgoblin	Hobgoblin	122	2818	3291	0
npc	-1	Hobgoblin	Hobgoblin	122	2822	3282	0
npc	-1	Hobgoblin	Hobgoblin	122	2822	3288	0
npc	-1	Hobgoblin	Hobgoblin	122	2824	3298	0
npc	-1	Lesser demon	Lesser demon	82	2832	3278	0
npc	-1	Skeleton	Skeleton	92	2834	3305	0
npc	-1	Lesser demon	Lesser demon	82	2837	3280	0
npc	-1	King Scorpion	King Scorpion	144	2842	3298	0
npc	-1	King Scorpion	King Scorpion	144	2844	3291	0
npc	-1	King Scorpion	King Scorpion	144	2851	3298	0
npc	-1	King Scorpion	King Scorpion	144	2855	3303	0
npc	-1	King Scorpion	King Scorpion	144	2859	3283	0
npc	-1	King Scorpion	King Scorpion	144	2861	3295	0
npc	-1	Cave monk	Cave monk	656	2822	3374	0
npc	-1	Monk of Entrana	Monk of Entrana	658	2830	3335	0
npc	-1	Monk of Entrana	Monk of Entrana	658	2835	3336	0
npc	-1	Unicorn	Unicorn	89	2838	3370	0
npc	-1	Monk of Entrana	Monk of Entrana	658	2839	3335	0
npc	-1	Monk	Monk	222	2843	3346	0
npc	-1	Chicken	Chicken	41	2846	3374	0
npc	-1	Entrana Fire Bird	Entrana Fire Bird	139	2847	3386	0
npc	-1	Monk	Monk	222	2850	3354	0
npc	-1	Chicken	Chicken	41	2850	3368	0
npc	-1	Chicken	Chicken	41	2850	3371	0
npc	-1	Unicorn	Unicorn	89	2850	3378	0
npc	-1	Monk	Monk	222	2851	3345	0
npc	-1	High Priest	High Priest	216	2851	3349	0
npc	-1	Chicken	Chicken	41	2852	3370	0
npc	-1	Chicken	Chicken	41	2853	3368	0
npc	-1	Chicken	Chicken	41	2853	3373	0
npc	-1	Unicorn	Unicorn	89	2860	3375	0
npc	-1	Unicorn	Unicorn	89	2863	3378	0
npc	-1	Monk	Monk	222	2851	3342	1
npc	-1	Monk	Monk	222	2854	3350	1
npc	-1	Man	Man	3	2816	3442	0
npc	-1	Woman	Woman	5	2817	3443	0
npc	-1	Caleb	Caleb	666	2819	3451	0
npc	-1	Hickton	Hickton	575	2822	3442	0
npc	-1	Harry	Harry	576	2834	3445	0
npc	-1	White wolf	White wolf	96	2842	3450	0
npc	-1	White wolf	White wolf	96	2864	3453	0
npc	-1	White wolf	White wolf	96	2870	3438	0
npc	-1	White wolf	White wolf	96	2872	3445	0
npc	-1	Ice giant	Ice giant	111	2817	3514	0
npc	-1	Mountain Dwarf	Mountain Dwarf	232	2820	3487	0
npc	-1	Mountain Dwarf	Mountain Dwarf	232	2821	3487	0
npc	-1	Ice giant	Ice giant	111	2824	3510	0
npc	-1	White wolf	White wolf	97	2831	3515	0
npc	-1	White wolf	White wolf	97	2833	3513	0
npc	-1	Wolf	Wolf	142	2836	3495	0
npc	-1	Wolf	Wolf	142	2837	3499	0
npc	-1	Wolf	Wolf	142	2839	3502	0
npc	-1	Wolf	Wolf	142	2839	3506	0
npc	-1	Big Wolf	Big Wolf	141	2840	3497	0
npc	-1	Wolf	Wolf	142	2842	3504	0
npc	-1	Wolf	Wolf	142	2844	3507	0
npc	-1	White wolf	White wolf	96	2846	3477	0
npc	-1	White wolf	White wolf	96	2847	3474	0
npc	-1	Gnome pilot	Gnome pilot	170	2847	3499	0
npc	-1	Ice warrior	Ice warrior	125	2847	3514	0
npc	-1	White wolf	White wolf	97	2848	3487	0
npc	-1	White wolf	White wolf	97	2850	3484	0
npc	-1	Ice warrior	Ice warrior	125	2850	3512	0
npc	-1	White wolf	White wolf	97	2854	3509	0
npc	-1	White wolf	White wolf	97	2856	3508	0
npc	-1	White wolf	White wolf	96	2860	3492	0
npc	-1	White wolf	White wolf	96	2865	3509	0
npc	-1	Mountain Dwarf	Mountain Dwarf	232	2876	3483	0
npc	-1	Mountain Dwarf	Mountain Dwarf	232	2877	3483	0
npc	-1	Billy	Billy	1093	2816	3559	0
npc	-1	Rooster	Rooster	1018	2816	3560	0
npc	-1	Chicken	Chicken	41	2816	3561	0
npc	-1	Chicken	Chicken	1017	2818	3559	0
npc	-1	Chicken	Chicken	41	2819	3561	0
npc	-1	Chicken	Chicken	1017	2819	3562	0
npc	-1	Tenzing	Tenzing	1071	2820	3556	0
npc	-1	Mountain Goat	Mountain Goat	1094	2832	3597	0
npc	-1	Soldier	Soldier	1069	2840	3589	0
npc	-1	Thrower Troll	Thrower Troll	1105	2851	3598	0
npc	-1	Mountain Troll	Mountain Troll	1106	2852	3591	0
npc	-1	Thrower Troll	Thrower Troll	1101	2854	3600	0
npc	-1	Rock	Rock	1095	2855	3591	0
npc	-1	Mountain Goat	Mountain Goat	1094	2856	3610	0
npc	-1	Stick	Stick	1096	2857	3591	0
npc	-1	Mountain Troll	Mountain Troll	1108	2858	3586	0
npc	-1	Thrower Troll	Thrower Troll	1102	2859	3600	0
npc	-1	Dung	Dung	1099	2862	3588	0
npc	-1	Mountain Troll	Mountain Troll	1106	2863	3595	0
npc	-1	Thrower Troll	Thrower Troll	1103	2863	3600	0
npc	-1	Ash	Ash	1100	2864	3588	0
npc	-1	Mountain Troll	Mountain Troll	1107	2864	3595	0
npc	-1	Mountain Troll	Mountain Troll	1108	2865	3595	0
npc	-1	Mountain Troll	Mountain Troll	1109	2866	3595	0
npc	-1	Mountain Troll	Mountain Troll	1110	2867	3595	0
npc	-1	Thrower Troll	Thrower Troll	1104	2867	3600	0
npc	-1	Mountain Troll	Mountain Troll	1111	2868	3595	0
npc	-1	Mountain Troll	Mountain Troll	1112	2869	3595	0
npc	-1	Thrower Troll	Thrower Troll	1105	2870	3600	0
npc	-1	Mountain Troll	Mountain Troll	1106	2871	3584	0
npc	-1	Mountain Troll	Mountain Troll	1110	2871	3587	0
npc	-1	Mountain Troll	Mountain Troll	1107	2872	3584	0
npc	-1	Pee Hat	Pee Hat	1097	2872	3598	0
npc	-1	Mountain Troll	Mountain Troll	1112	2873	3590	0
npc	-1	Kraka	Kraka	1098	2875	3598	0
npc	-1	Mountain Troll	Mountain Troll	1111	2876	3586	0
npc	-1	Mountain Troll	Mountain Troll	1109	2876	3589	0
npc	-1	Mountain Troll	Mountain Troll	1107	2843	3675	0
npc	-1	Mountain Troll	Mountain Troll	1112	2843	3682	0
npc	-1	Mountain Troll	Mountain Troll	1111	2845	3684	0
npc	-1	Mountain Troll	Mountain Troll	1109	2847	3676	0
npc	-1	Mountain Troll	Mountain Troll	1110	2850	3673	0
npc	-1	Mountain Troll	Mountain Troll	1107	2850	3682	0
npc	-1	Mountain Troll	Mountain Troll	1108	2852	3677	0
npc	-1	Mushroom	Mushroom	1139	2854	3689	0
npc	-1	Mountain Troll	Mountain Troll	1106	2856	3683	0
npc	-1	Undead One	Undead One	503	2886	9293	0
npc	-1	Undead One	Undead One	502	2886	9294	0
npc	-1	Undead One	Undead One	504	2887	9312	0
npc	-1	Undead One	Undead One	505	2892	9312	0
npc	-1	Undead One	Undead One	505	2897	9321	0
npc	-1	Undead One	Undead One	505	2897	9322	0
npc	-1	Undead One	Undead One	503	2917	9304	0
npc	-1	Undead One	Undead One	502	2917	9305	0
npc	-1	Undead One	Undead One	505	2924	9292	0
npc	-1	Undead One	Undead One	505	2930	9294	0
npc	-1	Undead One	Undead One	502	2931	9317	0
npc	-1	Undead One	Undead One	504	2933	9283	0
npc	-1	Undead One	Undead One	505	2933	9294	0
npc	-1	Undead One	Undead One	505	2934	9285	0
npc	-1	Undead One	Undead One	505	2934	9309	0
npc	-1	Undead One	Undead One	505	2934	9317	0
npc	-1	Undead One	Undead One	504	2937	9299	0
npc	-1	Undead One	Undead One	505	2937	9301	0
npc	-1	Undead One	Undead One	502	2886	9356	0
npc	-1	Undead One	Undead One	505	2886	9360	0
npc	-1	Undead One	Undead One	504	2888	9376	0
npc	-1	Undead One	Undead One	502	2888	9381	0
npc	-1	Undead One	Undead One	504	2889	9363	0
npc	-1	Undead One	Undead One	503	2891	9366	0
npc	-1	Undead One	Undead One	503	2892	9384	0
npc	-1	Undead One	Undead One	504	2894	9358	0
npc	-1	Undead One	Undead One	502	2895	9349	0
npc	-1	Undead One	Undead One	503	2896	9362	0
npc	-1	Undead One	Undead One	505	2898	9365	0
npc	-1	Undead One	Undead One	502	2899	9368	0
npc	-1	Undead One	Undead One	505	2901	9355	0
npc	-1	Undead One	Undead One	504	2908	9354	0
npc	-1	Undead One	Undead One	503	2910	9349	0
npc	-1	Undead One	Undead One	505	2916	9347	0
npc	-1	Undead One	Undead One	505	2917	9353	0
npc	-1	Undead One	Undead One	504	2923	9355	0
npc	-1	Undead One	Undead One	504	2928	9348	0
npc	-1	Undead One	Undead One	505	2928	9354	0
npc	-1	Undead One	Undead One	505	2901	9481	0
npc	-1	Undead One	Undead One	503	2902	9482	0
npc	-1	Undead One	Undead One	502	2903	9508	0
npc	-1	Undead One	Undead One	505	2905	9509	0
npc	-1	Undead One	Undead One	503	2911	9475	0
npc	-1	Undead One	Undead One	504	2911	9476	0
npc	-1	Undead One	Undead One	505	2911	9488	0
npc	-1	Undead One	Undead One	505	2912	9475	0
npc	-1	Undead One	Undead One	502	2912	9488	0
npc	-1	Undead One	Undead One	504	2914	9529	0
npc	-1	Undead One	Undead One	505	2915	9528	0
npc	-1	Undead One	Undead One	502	2915	9529	0
npc	-1	Spider	Spider	61	2920	9486	0
npc	-1	Undead One	Undead One	504	2923	9507	0
npc	-1	Undead One	Undead One	504	2925	9482	0
npc	-1	Undead One	Undead One	505	2932	9480	0
npc	-1	Undead One	Undead One	505	2932	9507	0
npc	-1	Undead One	Undead One	502	2936	9487	0
npc	-1	Undead One	Undead One	503	2937	9491	0
npc	-1	Undead One	Undead One	502	2937	9503	0
npc	-1	Melzar the mad	Melzar the mad	753	2929	9649	0
npc	-1	Spider	Spider	61	2929	9659	0
npc	-1	Spider	Spider	61	2930	9648	0
npc	-1	Zombie	Zombie	751	2932	9642	0
npc	-1	Zombie	Zombie	76	2933	9640	0
npc	-1	Lesser demon	Lesser demon	752	2936	9650	0
npc	-1	Spider	Spider	61	2936	9654	0
npc	-1	Black Knight	Black Knight	179	2891	9701	0
npc	-1	Lord Daquarius	Lord Daquarius	200	2892	9680	0
npc	-1	Black Knight	Black Knight	179	2892	9710	0
npc	-1	Black Knight	Black Knight	179	2897	9675	0
npc	-1	Black Knight	Black Knight	179	2898	9688	0
npc	-1	Black Knight	Black Knight	179	2899	9709	0
npc	-1	Black Knight	Black Knight	179	2900	9701	0
npc	-1	Black Knight	Black Knight	179	2902	9693	0
npc	-1	Black Knight	Black Knight	179	2906	9687	0
npc	-1	Black Knight	Black Knight	179	2907	9676	0
npc	-1	Black Knight	Black Knight	179	2907	9711	0
npc	-1	Black Knight	Black Knight	179	2915	9703	0
npc	-1	Black Knight	Black Knight	179	2916	9677	0
npc	-1	Black Knight	Black Knight	179	2917	9682	0
npc	-1	Black Knight	Black Knight	179	2917	9695	0
npc	-1	Black Knight	Black Knight	179	2920	9703	0
npc	-1	Black Knight	Black Knight	179	2923	9710	0
npc	-1	Dwarf	Dwarf	118	2930	9699	0
npc	-1	Velrak the explorer	Velrak the explorer	798	2931	9685	0
npc	-1	Dwarf	Dwarf	118	2931	9703	0
npc	-1	Jailer	Jailer	201	2933	9693	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2895	9765	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2895	9769	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2900	9763	0
npc	-1	Chaos dwarf	Chaos dwarf	119	2915	9760	0
npc	-1	Chaos dwarf	Chaos dwarf	119	2922	9757	0
npc	-1	Chaos dwarf	Chaos dwarf	119	2925	9769	0
npc	-1	Chaos dwarf	Chaos dwarf	119	2928	9761	0
npc	-1	Poison Scorpion	Poison Scorpion	108	2929	9752	0
npc	-1	Chaos dwarf	Chaos dwarf	119	2932	9784	0
npc	-1	Poison Scorpion	Poison Scorpion	108	2934	9775	0
npc	-1	Poison Scorpion	Poison Scorpion	108	2935	9758	0
npc	-1	Poison Scorpion	Poison Scorpion	108	2935	9769	0
npc	-1	Chaos dwarf	Chaos dwarf	119	2938	9788	0
npc	-1	Poison Scorpion	Poison Scorpion	108	2941	9779	0
npc	-1	Skeleton	Skeleton	90	2882	9826	0
npc	-1	Skeleton	Skeleton	92	2884	9836	0
npc	-1	Skeleton	Skeleton	90	2885	9819	0
npc	-1	Skeleton	Skeleton	90	2885	9823	0
npc	-1	Skeleton	Skeleton	90	2886	9812	0
npc	-1	Skeleton	Skeleton	90	2886	9816	0
npc	-1	Skeleton	Skeleton	90	2887	9821	0
npc	-1	Ghost	Ghost	103	2888	9849	0
npc	-1	Spider	Spider	61	2891	9834	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2892	9799	0
npc	-1	Spider	Spider	61	2893	9828	0
npc	-1	Ghost	Ghost	103	2894	9849	0
npc	-1	Spider	Spider	61	2896	9833	0
npc	-1	Blue dragon	Blue dragon	55	2897	9797	0
npc	-1	Blue dragon	Blue dragon	55	2899	9802	0
npc	-1	Ghost	Ghost	103	2900	9819	0
npc	-1	Ghost	Ghost	103	2901	9848	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2904	9796	0
npc	-1	Blue dragon	Blue dragon	55	2904	9802	0
npc	-1	Giant bat	Giant bat	78	2904	9832	0
npc	-1	Ghost	Ghost	103	2905	9851	0
npc	-1	Ghost	Ghost	103	2907	9818	0
npc	-1	Giant bat	Giant bat	78	2908	9830	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2909	9806	0
npc	-1	Giant bat	Giant bat	78	2909	9837	0
npc	-1	Ghost	Ghost	103	2909	9848	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2911	9797	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2911	9808	0
npc	-1	Ghost	Ghost	103	2912	9820	0
npc	-1	Giant bat	Giant bat	78	2914	9828	0
npc	-1	Giant bat	Giant bat	78	2914	9840	0
npc	-1	Ghost	Ghost	103	2915	9851	0
npc	-1	Baby blue dragon	Baby blue dragon	52	2917	9801	0
npc	-1	Giant bat	Giant bat	78	2919	9831	0
npc	-1	Ghost	Ghost	103	2920	9818	0
npc	-1	Ghost	Ghost	103	2920	9848	0
npc	-1	Giant bat	Giant bat	78	2921	9826	0
npc	-1	Giant bat	Giant bat	78	2922	9834	0
npc	-1	Giant bat	Giant bat	78	2925	9830	0
npc	-1	Lesser demon	Lesser demon	82	2926	9802	0
npc	-1	Chaos druid	Chaos druid	181	2929	9848	0
npc	-1	Black Knight	Black Knight	179	2930	9822	0
npc	-1	Lesser demon	Lesser demon	82	2931	9798	0
npc	-1	Lesser demon	Lesser demon	82	2931	9807	0
npc	-1	Chaos druid	Chaos druid	181	2931	9846	0
npc	-1	Lesser demon	Lesser demon	82	2932	9810	0
npc	-1	Chaos druid	Chaos druid	181	2932	9852	0
npc	-1	Ghost	Ghost	103	2933	9838	0
npc	-1	Lesser demon	Lesser demon	82	2936	9793	0
npc	-1	Ghost	Ghost	103	2936	9829	0
npc	-1	Chaos druid	Chaos druid	181	2936	9846	0
npc	-1	Chaos druid	Chaos druid	181	2936	9852	0
npc	-1	Chaos druid	Chaos druid	181	2937	9849	0
npc	-1	Ghost	Ghost	103	2938	9836	0
npc	-1	Black Knight	Black Knight	179	2939	9812	0
npc	-1	Black Knight	Black Knight	179	2943	9801	0
npc	-1	Giant bat	Giant bat	78	2889	9907	0
npc	-1	Giant bat	Giant bat	78	2896	9911	0
npc	-1	Blue dragon	Blue dragon	55	2908	9905	0
npc	-1	Giant bat	Giant bat	78	2934	9887	0
npc	-1	Giant bat	Giant bat	78	2936	9896	0
npc	-1	Giant bat	Giant bat	78	2939	9892	0
npc	-1	Ice giant	Ice giant	111	2880	9927	0
npc	-1	Ice giant	Ice giant	111	2883	9932	0
npc	-1	Ice giant	Ice giant	111	2883	9965	0
npc	-1	Ice giant	Ice giant	111	2884	9959	0
npc	-1	Ice giant	Ice giant	111	2887	9955	0
npc	-1	Ice giant	Ice giant	111	2890	9950	0
npc	-1	Ice giant	Ice giant	111	2891	9941	0
npc	-1	Mountain Troll	Mountain Troll	1138	2921	10027	0
npc	-1	Mountain Troll	Mountain Troll	1109	2921	10032	0
npc	-1	Mountain Troll	Mountain Troll	1112	2924	10031	0
npc	-1	Mountain Troll	Mountain Troll	1111	2925	10034	0
npc	-1	Eadgar	Eadgar	1113	2890	10086	2
npc	-1	Snake	Snake	128	2880	2922	0
npc	-1	Snake	Snake	128	2881	2919	0
npc	-1	Snake	Snake	128	2884	2921	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2885	2926	0
npc	-1	Jungle Savage	Jungle Savage	931	2887	2914	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2887	2929	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2888	2896	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2890	2907	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2893	2893	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2898	2926	0
npc	-1	Jungle Savage	Jungle Savage	931	2901	2907	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2904	2892	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2910	2906	0
npc	-1	Snake	Snake	128	2910	2919	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2911	2894	0
npc	-1	Snake	Snake	128	2912	2916	0
npc	-1	Snake	Snake	128	2913	2913	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2915	2906	0
npc	-1	Jungle Savage	Jungle Savage	931	2916	2914	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2918	2896	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2918	2927	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2919	2907	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2921	2924	0
npc	-1	Jungle Savage	Jungle Savage	931	2925	2923	0
npc	-1	Jungle Savage	Jungle Savage	931	2930	2903	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2936	2910	0
npc	-1	Oomlie Bird	Oomlie Bird	48	2937	2893	0
npc	-1	Jungle Savage	Jungle Savage	931	2939	2914	0
npc	-1	Jungle Wolf	Jungle Wolf	143	2941	2887	0
npc	-1	Mosol Rei	Mosol Rei	500	2883	2951	0
npc	-1	Jogre	Jogre	113	2896	2945	0
npc	-1	Jogre	Jogre	113	2903	2945	0
npc	-1	Jogre	Jogre	113	2918	2963	0
npc	-1	Tribesman	Tribesman	191	2918	2987	0
npc	-1	Jogre	Jogre	113	2921	2959	0
npc	-1	Jogre	Jogre	113	2923	2985	0
npc	-1	Snake	Snake	128	2924	2979	0
npc	-1	Jogre	Jogre	113	2925	2956	0
npc	-1	Snake	Snake	128	2927	2977	0
npc	-1	Snake	Snake	128	2928	2973	0
npc	-1	Jogre	Jogre	113	2931	2987	0
npc	-1	Snake	Snake	128	2933	2981	0
npc	-1	Jungle Forester	Jungle Forester	402	2935	2945	0
npc	-1	Snake	Snake	128	2935	2973	0
npc	-1	Snake	Snake	128	2936	2986	0
npc	-1	Snake	Snake	128	2937	2978	0
npc	-1	Tribesman	Tribesman	191	2937	2993	0
npc	-1	Tribesman	Tribesman	191	2938	2995	0
