absX	absZ	level	id	name	debug	vislevel	att	def	str	hp	rng	mage	members	size	attackrange
2786	3174	0	128	Snake	snake	5	4	3	5	6	1	1	false	1	0
2787	3195	0	99	Guard dog	guarddog	44	35	37	36	49	1	1	false	1	0
2789	3183	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2790	3191	0	794	Charlie the cook	charlie_the_cook	0	10	10	10	3	1	1	false	1	0
2791	3182	0	846	Kangai Mau	kangai_mau	0	1	1	1	1	1	1	false	1	0
2791	3187	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2792	3161	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2793	3157	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2793	3167	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2793	3188	0	793	Alfonse the waiter	alfonse_the_waiter	0	1	1	1	7	1	1	false	1	0
2794	3183	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2795	3157	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2795	3162	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2796	3168	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2796	3177	0	8	Thief	thief1	16	14	12	13	17	1	1	false	1	0
2796	3188	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2797	3155	0	735	Bartender	deadmans_bartender	0	1	1	1	1	1	1	false	1	0
2797	3160	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2797	3165	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2798	3186	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2799	3182	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2802	3164	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2802	3195	0	799	Pirate Guard	pirate_guard	19	18	10	16	25	1	1	false	1	0
2803	3152	0	588	Davon	davon	0	1	1	1	1	1	1	false	1	0
2803	3179	0	8	Thief	thief1	16	14	12	13	17	1	1	false	1	0
2806	3174	0	790	Trobert	trobert	0	4	5	3	13	1	1	false	1	0
2806	3185	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2807	3167	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2807	3190	0	437	Cap'n Izzy No-Beard	agilityarena_clerk	0	1	1	1	1	1	1	false	1	0
2810	3170	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2811	3192	0	1055	Pirate Jackie the Fruit	agilityarena_tickettrader	0	1	1	1	1	1	1	false	1	0
2811	3198	0	183	Pirate	pirate2	23	21	21	21	20	1	1	false	1	0
2812	3159	0	8	Thief	thief1	16	14	12	13	17	1	1	false	1	0
2812	3171	0	789	Grubor	grubor	0	5	6	8	12	1	1	false	1	0
2812	3182	0	132	Monkey	monkey	3	2	2	3	6	1	1	false	1	0
2767	3204	0	62	Jungle spider	jungle_spider	44	35	35	37	50	1	1	false	1	0
2768	3210	0	62	Jungle spider	jungle_spider	44	35	35	37	50	1	1	false	1	0
2772	3209	0	128	Snake	snake	5	4	3	5	6	1	1	false	1	0
2772	3225	0	380	Customs officer	customs_officer	0	1	1	1	1	1	1	false	1	0
2772	3231	0	380	Customs officer	customs_officer	0	1	1	1	1	1	1	false	1	0
2773	3229	0	380	Customs officer	customs_officer	0	1	1	1	1	1	1	false	1	0
2779	3211	0	510	Hajedy	brimhavencartdriver	0	1	1	1	1	1	1	false	1	0
2761	3284	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2763	3276	0	695	Bailey	bailey	0	1	1	1	1	1	1	false	1	0
2766	3274	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2766	3277	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2766	3286	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2766	3288	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2768	3274	0	702	Fisherman	fishplatform1	0	1	1	1	1	1	1	false	1	0
2768	3277	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2768	3285	0	703	Fisherman	fishplatform2	0	1	1	1	1	1	1	false	1	0
2768	3290	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2769	3279	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2772	3273	0	702	Fisherman	fishplatform1	0	1	1	1	1	1	1	false	1	0
2774	3291	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2775	3285	0	702	Fisherman	fishplatform1	0	1	1	1	1	1	1	false	1	0
2777	3278	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2778	3278	0	703	Fisherman	fishplatform2	0	1	1	1	1	1	1	false	1	0
2778	3285	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2778	3286	0	704	Fisherman	fishplatform3	0	1	1	1	1	1	1	false	1	0
2778	3291	0	704	Fisherman	fishplatform3	0	1	1	1	1	1	1	false	1	0
2781	3278	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2781	3285	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2781	3291	0	702	Fisherman	fishplatform1	0	1	1	1	1	1	1	false	1	0
2782	3276	0	699	Holgart	holgartplatform	0	1	1	1	1	1	1	false	1	0
2783	3275	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2783	3279	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2783	3289	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2784	3277	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2784	3279	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2785	3276	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2785	3287	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2788	3274	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2793	3275	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2793	3280	0	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2793	3321	0	701	Kent	kent	0	1	1	1	1	1	1	false	1	0
2794	3279	0	703	Fisherman	fishplatform2	0	1	1	1	1	1	1	false	1	0
2799	3320	0	698	Holgart	holgartsunkboat	0	1	1	1	1	1	1	false	1	0
2764	3288	1	697	Kennith	kennith	0	1	1	1	1	1	1	false	1	0
2766	3282	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2766	3285	1	703	Fisherman	fishplatform2	0	1	1	1	1	1	1	false	1	0
2767	3282	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2768	3282	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2771	3282	1	704	Fisherman	fishplatform3	0	1	1	1	1	1	1	false	1	0
2771	3291	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2780	3283	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2780	3288	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2780	3290	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2781	3290	1	702	Fisherman	fishplatform1	0	1	1	1	1	1	1	false	1	0
2783	3286	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2784	3277	1	703	Fisherman	fishplatform2	0	1	1	1	1	1	1	false	1	0
2784	3279	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2785	3282	1	1006	Sea slug	seaslug	0	1	1	1	1	1	1	false	1	0
2785	3284	1	702	Fisherman	fishplatform1	0	1	1	1	1	1	1	false	1	0
2787	3280	1	704	Fisherman	fishplatform3	0	1	1	1	1	1	1	false	1	0
2808	3342	0	578	Frincos	frincos	0	1	1	1	1	1	1	false	1	0
2809	3376	0	106	Bear	darkbear	19	15	13	16	25	1	1	false	2	0
2752	3409	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2753	3396	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2759	3401	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2766	3397	0	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2767	3399	0	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2773	3399	0	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2800	3439	0	562	Candle maker	candle_maker	0	1	1	1	1	1	1	false	1	0
2803	3430	0	563	Arhein	arhein	0	1	1	1	1	1	1	false	1	0
2803	3431	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
2805	3428	0	1	Man	man	2	1	1	1	7	1	1	false	1	0
2807	3443	0	494	Banker	banker1	0	1	1	1	1	1	1	false	1	0
2808	3444	0	494	Banker	banker1	0	1	1	1	1	1	1	false	1	0
2809	3443	0	495	Banker	banker2	0	1	1	1	1	1	1	false	1	0
2811	3444	0	495	Banker	banker2	0	1	1	1	1	1	1	false	1	0
2766	3406	1	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2767	3400	1	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2770	3396	1	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2771	3402	1	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2774	3405	1	237	Renegade Knight	renegade_knight	37	28	28	28	48	1	1	false	1	0
2769	3403	2	247	Sir Mordred	sir_mordred	39	33	33	33	38	1	1	false	1	0
2754	3509	0	246	Sir Palomedes	sir_palomedes	0	1	1	1	1	1	1	false	1	0
2754	3515	0	245	Sir Lucan	sir_lucan	0	1	1	1	1	1	1	false	1	0
2761	3497	0	241	Sir Kay	sir_kay	0	1	1	1	1	1	1	false	1	0
2763	3506	0	240	Sir Gawain	sir_gawain	0	1	1	1	1	1	1	false	1	0
2764	3515	0	251	King Arthur	king_arthur	0	1	1	1	1	1	1	false	1	0
2783	3466	0	89	Unicorn	unicorn	15	11	13	13	19	1	1	false	2	0
2791	3460	0	89	Unicorn	unicorn	15	11	13	13	19	1	1	false	2	0
2804	3507	0	111	Ice giant	icegiant	49	40	40	40	70	1	1	false	2	0
2811	3506	0	111	Ice giant	icegiant	49	40	40	40	70	1	1	false	2	0
2755	3512	1	243	Sir Tristram	sir_tristram	0	1	1	1	1	1	1	false	1	0
2759	3515	1	239	Sir Lancelot	sir_lancelot	0	1	1	1	1	1	1	false	1	0
2761	3503	1	244	Sir Pelleas	sir_pelleas	0	1	1	1	1	1	1	false	1	0
2766	3511	1	242	Sir Bedivere	sir_bedivere	0	1	1	1	1	1	1	false	1	0
2761	3608	0	1272	Golden sheep	viking_golden_sheepunsheered	0	1	1	1	1	1	1	false	1	0
2763	3610	0	1271	Golden sheep	viking_golden_sheepsheered	0	1	1	1	1	1	1	false	1	0
2763	3612	0	1272	Golden sheep	viking_golden_sheepunsheered	0	1	1	1	1	1	1	false	1	0
2764	3606	0	1271	Golden sheep	viking_golden_sheepsheered	0	1	1	1	1	1	1	false	1	0
2766	3605	0	1272	Golden sheep	viking_golden_sheepunsheered	0	1	1	1	1	1	1	false	1	0
2768	3610	0	1271	Golden sheep	viking_golden_sheepsheered	0	1	1	1	1	1	1	false	1	0
2769	3607	0	1272	Golden sheep	viking_golden_sheepunsheered	0	1	1	1	1	1	1	false	1	0
2770	3622	0	1270	Lalli	viking_lalli_troll	0	1	1	1	1	1	1	false	1	0
2760	4688	0	210	Grail Maiden	grail_maiden	0	1	1	1	1	1	1	false	1	0
2763	4690	0	210	Grail Maiden	grail_maiden	0	1	1	1	1	1	1	false	1	0
2765	4722	0	214	Peasant	unhappy_peasant	0	1	1	1	1	1	1	false	1	0
2766	4680	0	210	Grail Maiden	grail_maiden	0	1	1	1	1	1	1	false	1	0
2769	4686	0	210	Grail Maiden	grail_maiden	0	1	1	1	1	1	1	false	1	0
2776	4718	0	214	Peasant	unhappy_peasant	0	1	1	1	1	1	1	false	1	0
2777	4703	0	214	Peasant	unhappy_peasant	0	1	1	1	1	1	1	false	1	0
2788	4721	0	214	Peasant	unhappy_peasant	0	1	1	1	1	1	1	false	1	0
2789	4698	0	214	Peasant	unhappy_peasant	0	1	1	1	1	1	1	false	1	0
2791	4722	0	221	Black Knight Titan	black_knight_titan	120	91	91	100	142	1	1	false	1	0
2802	4706	0	219	Fisherman	grail_fisherman	0	1	1	1	1	1	1	false	1	0
2762	4688	1	220	The Fisher King	fisher_king	0	1	1	1	1	1	1	false	1	0
2826	9518	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2834	9499	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2834	9513	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2836	9522	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2838	9490	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2848	9483	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2849	9517	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2857	9501	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2857	9523	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2860	9517	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2863	9493	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2866	9512	0	113	Jogre	jogre	53	43	43	43	60	1	1	false	2	0
2831	9562	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2834	9568	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2834	9580	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2834	9584	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2836	9558	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2836	9576	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2837	9565	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2838	9582	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2840	9552	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2841	9559	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2842	9583	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2843	9557	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2848	9581	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
2853	9573	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
2856	9575	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2859	9572	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
2860	9577	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
2861	9568	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2864	9568	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
2830	9657	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2832	9661	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2834	9650	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2834	9655	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2834	9658	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2835	9602	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2837	9623	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2838	9610	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2838	9653	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2839	9604	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2840	9628	0	93	Skeleton	giantskeleton	45	32	36	35	59	1	1	false	1	0
2840	9638	0	93	Skeleton	giantskeleton	45	32	36	35	59	1	1	false	1	0
2840	9649	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2841	9643	0	93	Skeleton	giantskeleton	45	32	36	35	59	1	1	false	1	0
2842	9632	0	93	Skeleton	giantskeleton	45	32	36	35	59	1	1	false	1	0
2843	9645	0	93	Skeleton	giantskeleton	45	32	36	35	59	1	1	false	1	0
2844	9628	0	93	Skeleton	giantskeleton	45	32	36	35	59	1	1	false	1	0
2845	9612	0	82	Lesser demon	lesser_demon	82	68	71	70	79	1	1	false	2	0
2845	9636	0	93	Skeleton	giantskeleton	45	32	36	35	59	1	1	false	1	0
2852	9637	0	742	Elvarg	elvarg	83	70	70	70	120	1	70	false	4	8
2860	9635	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2862	9638	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2842	9766	0	76	Zombie	zombie_entranan	25	19	21	21	30	1	1	false	1	0
2843	9761	0	76	Zombie	zombie_entranan	25	19	21	21	30	1	1	false	1	0
2846	9756	0	76	Zombie	zombie_entranan	25	19	21	21	30	1	1	false	1	0
2846	9760	0	76	Zombie	zombie_entranan	25	19	21	21	30	1	1	false	1	0
2849	9763	0	76	Zombie	zombie_entranan	25	19	21	21	30	1	1	false	1	0
2854	9776	0	84	Black Demon	black_demon	172	145	152	148	157	1	1	false	3	0
2860	9781	0	84	Black Demon	black_demon	172	145	152	148	157	1	1	false	3	0
2861	9747	0	83	Greater demon	greater_demon	92	76	81	78	87	1	1	false	3	0
2862	9751	0	83	Greater demon	greater_demon	92	76	81	78	87	1	1	false	3	0
2863	9769	0	84	Black Demon	black_demon	172	145	152	148	157	1	1	false	3	0
2869	9776	0	84	Black Demon	black_demon	172	145	152	148	157	1	1	false	3	0
2825	9810	0	190	Monk of Zamorak	chaosmonk3	45	38	42	38	40	1	40	false	1	0
2828	9805	0	190	Monk of Zamorak	chaosmonk3	45	38	42	38	40	1	40	false	1	0
2829	9808	0	190	Monk of Zamorak	chaosmonk3	45	38	42	38	40	1	40	false	1	0
2829	9812	0	190	Monk of Zamorak	chaosmonk3	45	38	42	38	40	1	40	false	1	0
2829	9826	0	54	Black dragon	black_dragon	227	200	200	200	190	1	100	false	4	0
2833	9808	0	190	Monk of Zamorak	chaosmonk3	45	38	42	38	40	1	40	false	1	0
2834	9814	0	190	Monk of Zamorak	chaosmonk3	45	38	42	38	40	1	40	false	1	0
2835	9824	0	54	Black dragon	black_dragon	227	200	200	200	190	1	100	false	4	0
2850	9808	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2856	9847	0	49	Hellhound	hellhound	122	105	102	104	116	1	1	false	2	0
2857	9822	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2857	9841	0	49	Hellhound	hellhound	122	105	102	104	116	1	1	false	2	0
2859	9802	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2859	9814	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2861	9837	0	49	Hellhound	hellhound	122	105	102	104	116	1	1	false	2	0
2864	9819	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2864	9851	0	49	Hellhound	hellhound	122	105	102	104	116	1	1	false	2	0
2867	9840	0	49	Hellhound	hellhound	122	105	102	104	116	1	1	false	2	0
2870	9799	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2871	9792	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2876	9806	0	134	Poison spider	poisonspider	64	50	52	58	64	1	1	true	1	0
2877	9796	0	385	Kharid Scorpion	questscorpiona	0	1	1	1	1	1	1	false	1	0
2822	9901	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2836	9905	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2838	9917	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2847	9919	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2848	9912	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2860	9874	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2860	9877	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2862	9874	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2862	9877	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2867	9879	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2868	9874	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2869	9879	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2869	9912	0	64	Ice spider	ice_spider	61	50	43	55	65	1	1	false	1	0
2870	9874	0	120	Dwarf	dwarf_mountain	20	15	16	16	26	1	1	false	1	0
2819	9950	0	64	Ice spider	ice_spider	61	50	43	55	65	1	1	false	1	0
2824	9934	0	64	Ice spider	ice_spider	61	50	43	55	65	1	1	false	1	0
2827	9925	0	64	Ice spider	ice_spider	61	50	43	55	65	1	1	false	1	0
2828	9956	0	64	Ice spider	ice_spider	61	50	43	55	65	1	1	false	1	0
2834	9940	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2836	9953	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2844	9944	0	125	Ice warrior	icewarrior	57	47	47	47	59	1	1	false	1	0
2857	9969	0	64	Ice spider	ice_spider	61	50	43	55	65	1	1	false	1	0
2864	9950	0	145	Ice warrior	icewarrior_queen	57	47	47	47	59	1	1	false	1	0
2865	9951	0	145	Ice warrior	icewarrior_queen	57	47	47	47	59	1	1	false	1	0
2866	9948	0	145	Ice warrior	icewarrior_queen	57	47	47	47	59	1	1	false	1	0
2866	9956	0	795	Ice Queen	ice_queen	111	95	95	94	104	1	1	false	1	0
2867	9948	0	145	Ice warrior	icewarrior_queen	57	47	47	47	59	1	1	false	1	0
2867	9951	0	145	Ice warrior	icewarrior_queen	57	47	47	47	59	1	1	false	1	0
2868	9950	0	145	Ice warrior	icewarrior_queen	57	47	47	47	59	1	1	false	1	0
2872	9972	0	64	Ice spider	ice_spider	61	50	43	55	65	1	1	false	1	0
2827	10077	0	1114	Godric	troll_godric	0	1	1	1	1	1	1	false	1	0
2829	10083	0	1113	Eadgar	troll_eadgar	0	1	1	1	1	1	1	false	1	0
2832	10079	0	1128	Twig	troll_prison_guard1	71	40	25	90	90	0	0	false	2	0
2832	10083	0	1129	Berry	troll_prison_guard2	71	40	25	90	90	0	0	false	2	0
2850	10086	0	1145	Guard	troll_sguard4	0	1	1	1	1	1	1	false	1	0
2850	10089	0	1143	Guard	troll_sguard2	0	1	1	1	1	1	1	false	1	0
2850	10092	0	1142	Guard	troll_sguard1	0	1	1	1	1	1	1	false	1	0
2855	10082	0	1147	Guard	troll_sguard6	0	1	1	1	1	1	1	false	1	0
2855	10089	0	1144	Guard	troll_sguard3	0	1	1	1	1	1	1	false	1	0
2857	10075	0	1150	Guard	eadgar_storeroom_guard	0	1	1	1	1	1	1	false	1	0
2858	10076	0	1148	Guard	troll_sguard7	0	1	1	1	1	1	1	false	1	0
2861	10080	0	1146	Guard	troll_sguard5	0	1	1	1	1	1	1	false	1	0
2864	10085	0	1149	Guard	troll_sguard8	0	1	1	1	1	1	1	false	1	0
2825	10086	1	1109	Mountain Troll	death_troll_melee4	69	40	40	75	90	0	0	false	1	0
2827	10081	1	1138	Mountain Troll	troll_melee1	71	40	25	90	90	0	0	false	1	0
2829	10079	1	1106	Mountain Troll	death_troll_melee1	69	40	40	75	90	0	0	false	1	0
2829	10083	1	1110	Mountain Troll	death_troll_melee5	69	40	40	75	90	0	0	false	1	0
2830	10086	1	1112	Mountain Troll	death_troll_melee7	69	40	40	75	90	0	0	false	1	0
2836	10077	1	1109	Mountain Troll	death_troll_melee4	69	40	40	75	90	0	0	false	1	0
2836	10089	1	1107	Mountain Troll	death_troll_melee2	69	40	40	75	90	0	0	false	1	0
2839	10101	1	1111	Mountain Troll	death_troll_melee6	69	40	40	75	90	0	0	false	1	0
2840	10054	1	1136	Cook	troll_cook2	0	1	1	1	1	1	1	false	2	0
2842	10056	1	1135	Cook	troll_cook	0	1	1	1	1	1	1	false	2	0
2844	10057	1	1151	Burntmeat	eadgar_troll_chief_cook	0	1	1	1	1	1	1	false	2	0
2846	10055	1	1137	Cook	troll_cook3	0	1	1	1	1	1	1	false	2	0
2856	10056	1	1140	Mountain Goat	troll_mountain_goat	0	1	1	1	1	1	1	false	1	0
2857	10055	1	1141	Mountain Goat	troll_mountain_goat_smaller	0	1	1	1	1	1	1	false	1	0
2857	10059	1	1141	Mountain Goat	troll_mountain_goat_smaller	0	1	1	1	1	1	1	false	1	0
2858	10058	1	1140	Mountain Goat	troll_mountain_goat	0	1	1	1	1	1	1	false	1	0
2859	10055	1	1140	Mountain Goat	troll_mountain_goat	0	1	1	1	1	1	1	false	1	0
2822	10073	2	1116	Troll General	troll_general2	113	70	40	140	140	0	0	false	2	0
2829	10100	2	1117	Troll General	troll_general3	113	70	40	140	140	0	0	false	2	0
2831	10086	2	1115	Troll General	troll_general	113	70	40	140	140	0	0	false	2	0
2836	10074	2	1112	Mountain Troll	death_troll_melee7	69	40	40	75	90	0	0	false	1	0
2836	10082	2	1138	Mountain Troll	troll_melee1	71	40	25	90	90	0	0	false	1	0
2836	10087	2	1111	Mountain Troll	death_troll_melee6	69	40	40	75	90	0	0	false	1	0
2836	10095	2	1110	Mountain Troll	death_troll_melee5	69	40	40	75	90	0	0	false	1	0
2838	10098	2	1109	Mountain Troll	death_troll_melee4	69	40	40	75	90	0	0	false	1	0
2851	10052	2	1111	Mountain Troll	death_troll_melee6	69	40	40	75	90	0	0	false	1	0
2852	10107	2	1110	Mountain Troll	death_troll_melee5	69	40	40	75	90	0	0	false	1	0
2855	10054	2	1108	Mountain Troll	death_troll_melee3	69	40	40	75	90	0	0	false	1	0
2817	2940	0	402	Jungle Forester	jungleforester_f	0	1	1	1	1	1	1	false	1	0
2819	2900	0	48	Oomlie Bird	oomlie_bird	46	40	40	40	40	1	1	false	1	0
2821	2910	0	48	Oomlie Bird	oomlie_bird	46	40	40	40	40	1	1	false	1	0
2821	2927	0	931	Jungle Savage	jungle_savage	90	76	76	76	90	0	0	false	1	0
2824	2896	0	143	Jungle Wolf	jungle_wolf	64	50	52	55	69	1	1	false	2	0
2824	2907	0	931	Jungle Savage	jungle_savage	90	76	76	76	90	0	0	false	1	0
2824	2940	0	401	Jungle Forester	jungleforester_m	0	1	1	1	1	1	1	false	1	0
2827	2924	0	143	Jungle Wolf	jungle_wolf	64	50	52	55	69	1	1	false	2	0
2827	2927	0	48	Oomlie Bird	oomlie_bird	46	40	40	40	40	1	1	false	1	0
2834	2911	0	48	Oomlie Bird	oomlie_bird	46	40	40	40	40	1	1	false	1	0
2837	2897	0	48	Oomlie Bird	oomlie_bird	46	40	40	40	40	1	1	false	1	0
2837	2918	0	931	Jungle Savage	jungle_savage	90	76	76	76	90	0	0	false	1	0
2840	2899	0	931	Jungle Savage	jungle_savage	90	76	76	76	90	0	0	false	1	0
2842	2899	0	143	Jungle Wolf	jungle_wolf	64	50	52	55	69	1	1	false	2	0
